17:00:13,0,0,[]
17:00:15,0,0,[]
17:00:16,0,0,[]
17:00:18,0,0,[]
17:00:19,0,0,[]
17:00:20,0,0,[]
17:00:22,0,0,[]
17:00:24,0,0,[]
17:00:25,0,0,[]
17:00:26,0,0,[]
17:00:28,0,0,[]
17:00:29,0,0,[]
17:00:31,0,0,[]
17:00:32,0,0,[]
17:00:34,0,0,[]
17:00:35,0,0,[]
17:00:36,0,0,[]
17:00:38,0,0,[]
17:00:39,0,0,[]
17:00:41,0,0,[]
17:00:42,0,0,[]
17:00:43,0,0,[]
17:00:45,0,0,[]
17:00:46,0,0,[]
17:00:48,0,0,[]
17:00:49,0,0,[]
17:00:51,0,0,[]
17:00:52,0,0,[]
17:00:53,0,0,[]
17:00:55,0,0,[]
17:00:56,0,0,[]
17:00:58,0,0,[]
17:00:59,0,0,[]
17:01:01,0,0,[]
17:01:02,0,0,[]
17:09:08,0,0,[]
17:09:09,0,0,[]
17:09:11,0,0,[]
17:09:13,0,0,[]
17:09:14,0,0,[]
17:09:16,0,0,[]
17:09:17,0,0,[]
17:09:18,0,0,[]
17:09:19,0,0,[]
17:09:21,0,0,[]
17:21:59,0,0,[]
17:22:01,0,0,[]
17:22:02,0,0,[]
17:22:04,0,0,[]
17:22:05,0,0,[]
17:23:20,0,0,[]
17:23:21,0,0,[]
17:23:23,0,0,[]
17:23:25,0,0,[]
17:23:26,0,0,[]
17:23:27,0,0,[]
17:23:29,0,0,[]
17:23:30,0,0,[]
17:23:32,0,0,[]
17:23:33,0,0,[]
17:23:35,0,0,"[0, 0]"
17:23:36,0,0,"[0, 0]"
17:23:38,0,0,"[0, 0]"
17:23:39,0,0,"[0, 0]"
17:23:41,0,0,"[0, 0]"
17:23:42,0,0,"[0, 0]"
17:23:43,0,0,"[0, 0]"
17:23:45,0,0,"[0, 0]"
17:23:47,0,0,"[0, 0]"
17:23:48,0,0,"[0, 0]"
17:23:50,0,0,"[0, 0]"
17:23:51,0,0,"[0, 0]"
17:23:52,0,0,"[0, 0]"
17:23:54,0,0,"[0, 0]"
17:23:55,0,0,"[0, 0]"
09:23:56,0,0,"[0, 0]"
09:23:57,0,0,"[0, 0]"
09:23:58,0,0,"[0, 0]"
09:24:00,0,0,"[0, 0]"
09:24:01,0,0,"[0, 0]"
09:24:03,0,0,"[0, 0]"
09:24:04,0,0,"[0, 0]"
09:24:05,0,0,"[0, 0]"
09:24:06,0,0,"[0, 0]"
09:24:08,0,0,"[0, 0]"
09:24:09,0,0,"[0, 0]"
09:24:11,0,0,"[0, 0]"
09:24:12,0,0,"[0, 0]"
09:24:13,0,0,"[0, 0]"
09:24:15,0,0,"[0, 0]"
09:24:16,0,0,"[0, 0]"
09:24:17,0,0,"[0, 0]"
09:24:19,0,0,"[0, 0]"
09:24:21,0,0,"[0, 0]"
09:24:22,0,0,"[0, 0]"
09:24:23,0,0,"[0, 0]"
09:24:25,0,0,"[0, 0]"
09:24:26,0,0,"[0, 0]"
09:24:27,0,0,"[0, 0]"
09:24:29,0,0,"[0, 0]"
09:24:30,0,0,"[0, 0]"
09:24:31,0,0,"[0, 0]"
09:24:33,0,0,"[0, 0]"
09:24:34,0,0,"[0, 0]"
09:24:35,0,0,"[0, 0]"
09:24:37,0,0,"[0, 0]"
09:24:38,0,0,"[0, 0]"
09:24:40,0,0,"[0, 0]"
09:24:41,0,0,"[0, 0]"
09:24:42,0,0,"[0, 0]"
09:24:44,0,0,"[0, 0]"
09:24:45,0,0,"[0, 0]"
09:24:47,0,0,"[0, 0]"
09:24:48,0,0,"[0, 0]"
09:24:49,0,0,"[0, 0]"
09:24:50,0,0,"[0, 0]"
09:24:52,0,0,"[0, 0]"
09:24:53,0,0,"[0, 0]"
09:24:55,0,0,"[0, 0]"
09:24:56,0,0,"[0, 0]"
09:24:58,0,0,"[0, 0]"
09:24:59,0,0,"[0, 0]"
09:25:00,0,0,"[0, 0]"
09:25:02,0,0,"[0, 0]"
09:25:03,0,0,"[0, 0]"
09:25:05,0,0,"[0, 0]"
09:25:06,0,0,"[0, 0]"
09:25:07,0,0,"[0, 0]"
09:25:09,0,0,"[0, 0]"
09:25:10,0,0,"[0, 0]"
09:25:11,0,0,"[0, 0]"
09:25:12,0,0,"[0, 0]"
09:25:14,0,0,"[0, 0]"
09:25:15,0,0,"[0, 0]"
09:25:17,0,0,"[0, 0]"
09:25:18,0,0,"[0, 0]"
09:25:19,0,0,"[0, 0]"
09:25:21,0,0,"[0, 0]"
09:25:22,0,0,"[0, 0]"
09:25:24,0,0,"[0, 0]"
09:25:25,0,0,"[0, 0]"
09:25:26,0,0,"[0, 0]"
09:25:28,0,0,"[0, 0]"
09:25:29,0,0,"[0, 0]"
09:25:30,0,0,"[0, 0]"
09:26:05,0,0,"[0, 0]"
09:26:06,0,0,"[0, 0]"
09:26:08,0,0,"[0, 0]"
09:26:09,0,0,"[0, 0]"
09:26:10,0,0,"[0, 0]"
09:28:05,0,0,"[0, 0]"
09:28:07,0,0,"[0, 0]"
09:28:08,0,0,"[0, 0]"
09:28:10,0,0,"[0, 0]"
09:28:11,0,0,"[0, 0]"
09:28:13,0,0,"[0, 0]"
09:28:14,0,0,"[0, 0]"
09:28:15,0,0,"[0, 0]"
09:28:17,0,0,"[0, 0]"
09:28:19,0,0,"[0, 0]"
09:29:36,0,0,"[0, 0]"
09:29:37,0,0,"[0, 0]"
09:29:38,0,0,"[0, 0]"
09:29:40,0,0,"[0, 0]"
09:29:42,0,0,"[0, 0]"
09:29:44,0,0,"[0, 0]"
09:29:45,0,0,"[0, 0]"
09:29:47,0,0,"[0, 0]"
09:29:48,0,0,"[0, 0]"
09:29:49,0,0,"[0, 0]"
09:29:51,0,0,"[0, 0]"
09:29:53,0,0,"[0, 0]"
09:29:54,0,0,"[0, 0]"
09:29:56,0,0,"[0, 0]"
09:29:57,0,0,"[0, 0]"
09:29:59,0,0,"[0, 0]"
09:30:01,0,0,"[0, 0]"
09:30:02,0,0,"[0, 0]"
09:30:04,0,0,"[0, 0]"
09:30:06,0,0,"[0, 0]"
09:30:07,0,0,"[0, 0]"
09:30:09,0,0,"[0, 0]"
09:30:10,0,0,"[0, 0]"
09:30:12,0,0,"[0, 0]"
09:30:13,0,0,"[0, 0]"
09:30:16,0,0,"[0, 0]"
09:30:17,0,0,"[0, 0]"
09:30:19,0,0,"[0, 0]"
09:30:20,0,0,"[0, 0]"
09:30:22,0,0,"[0, 0]"
09:30:23,0,0,"[0, 0]"
09:30:25,0,0,"[0, 0]"
09:30:27,0,0,"[0, 0]"
09:30:28,0,0,"[0, 0]"
09:30:30,0,0,"[0, 0]"
09:30:32,0,0,"[0, 0]"
09:30:33,0,0,"[0, 0]"
09:30:35,0,0,"[0, 0]"
09:30:36,0,0,"[0, 0]"
09:30:38,0,0,"[0, 0]"
09:30:40,0,0,"[0, 0]"
09:30:41,0,0,"[0, 0]"
09:30:43,0,0,"[0, 0]"
09:30:44,0,0,"[0, 0]"
09:30:46,0,0,"[0, 0]"
09:30:48,0,0,"[0, 0]"
09:30:49,0,0,"[0, 0]"
09:30:51,0,0,"[0, 0]"
09:30:52,0,0,"[0, 0]"
09:30:54,0,0,"[0, 0]"
09:30:56,0,0,"[0, 0]"
09:30:57,0,0,"[0, 0]"
09:30:59,0,0,"[0, 0]"
09:31:00,0,0,"[0, 0]"
09:31:02,0,0,"[0, 0]"
09:31:04,0,0,"[0, 0]"
09:31:05,0,0,"[0, 0]"
09:31:06,0,0,"[0, 0]"
09:31:08,0,0,"[0, 0]"
09:31:10,0,0,"[0, 0]"
09:31:12,0,0,"[0, 0]"
09:31:13,0,0,"[0, 0]"
09:31:15,0,0,"[0, 0]"
09:31:16,0,0,"[0, 0]"
09:31:18,0,0,"[0, 0]"
09:32:01,0,0,"[0, 0]"
09:32:03,0,0,"[0, 0]"
09:32:04,0,0,"[0, 0]"
09:32:06,0,0,"[0, 0]"
09:32:08,0,0,"[0, 0]"
09:32:10,0,0,"[0, 0]"
09:32:11,0,0,"[0, 0]"
09:32:12,0,0,"[0, 0]"
09:32:14,0,0,"[0, 0]"
09:32:15,0,0,"[0, 0]"
09:40:31,0,0,"[0, 0]"
09:40:32,0,0,"[0, 0]"
09:40:34,0,0,"[0, 0]"
09:40:35,0,0,"[0, 0]"
09:40:37,0,0,"[0, 0]"
09:40:39,0,0,"[0, 0]"
09:40:40,0,0,"[0, 0]"
09:40:42,0,0,"[0, 0]"
09:40:44,0,0,"[0, 0]"
09:40:45,0,0,"[0, 0]"
09:43:33,0,0,"[0, 0]"
09:43:36,0,0,"[0, 0]"
09:43:38,0,0,"[0, 0]"
09:43:40,0,0,"[0, 0]"
09:43:42,0,0,"[0, 0]"
09:43:44,0,0,"[0, 0]"
09:43:46,0,0,"[0, 0]"
09:43:48,0,0,"[0, 0]"
09:43:50,0,0,"[0, 0]"
09:43:52,0,0,"[0, 0]"
09:47:35,0,0,"[0, 0]"
09:47:37,0,0,"[0, 0]"
09:47:38,0,0,"[0, 0]"
09:47:40,0,0,"[0, 0]"
09:47:41,0,0,"[0, 0]"
09:47:43,0,0,"[0, 0]"
09:47:45,0,0,"[0, 0]"
09:47:46,0,0,"[0, 0]"
09:47:48,0,0,"[0, 0]"
09:47:49,0,0,"[0, 0]"
09:50:25,0,0,"[0, 0]"
09:50:26,0,0,"[0, 0]"
09:50:28,0,0,"[0, 0]"
09:50:29,0,0,"[0, 0]"
09:50:31,0,0,"[0, 0]"
09:50:33,0,0,"[0, 0]"
09:50:34,0,0,"[0, 0]"
09:50:36,0,0,"[0, 0]"
09:50:38,0,0,"[0, 0]"
09:50:40,0,0,"[0, 0]"
09:54:07,0,0,"[0, 0]"
09:54:08,0,0,"[0, 0]"
09:54:10,0,0,"[0, 0]"
09:54:11,0,0,"[0, 0]"
09:54:13,0,0,"[0, 0]"
09:54:15,0,0,"[0, 0]"
09:54:16,0,0,"[0, 0]"
09:54:18,0,0,"[0, 0]"
09:54:19,0,0,"[0, 0]"
09:54:21,0,0,"[0, 0]"
09:56:07,0,0,"[0, 0]"
09:56:08,0,0,"[0, 0]"
09:56:10,0,0,"[0, 0]"
09:56:11,0,0,"[0, 0]"
09:56:13,0,0,"[0, 0]"
09:56:15,0,0,"[0, 0]"
09:56:16,0,0,"[0, 0]"
09:56:18,0,0,"[0, 0]"
09:56:19,0,0,"[0, 0]"
09:56:21,0,0,"[0, 0]"
09:58:33,0,0,"[0, 0]"
09:58:34,0,0,"[0, 0]"
09:58:36,0,0,"[0, 0]"
09:58:38,0,0,"[0, 0]"
09:58:39,0,0,"[0, 0]"
09:58:41,0,0,"[0, 0]"
09:58:42,0,0,"[0, 0]"
09:58:44,0,0,"[0, 0]"
09:58:46,0,0,"[0, 0]"
09:58:47,0,0,"[0, 0]"
12:22:02,0,0,"[0, 0]"
12:22:04,0,0,"[0, 0]"
12:22:05,0,0,"[0, 0]"
12:22:06,0,0,"[0, 0]"
12:22:08,0,0,"[0, 0]"
12:22:10,0,0,"[0, 0]"
12:22:12,0,0,"[0, 0]"
12:22:13,0,0,"[0, 0]"
12:22:15,0,0,"[0, 0]"
12:22:16,0,0,"[0, 0]"
14:22:21,0,0,"[0, 0]"
14:22:23,0,0,"[0, 0]"
14:22:24,0,0,"[0, 0]"
14:22:26,0,0,"[0, 0]"
14:22:27,0,0,"[0, 0]"
14:22:29,0,0,"[0, 0]"
14:22:30,0,0,"[0, 0]"
14:22:32,0,0,"[0, 0]"
14:22:33,0,0,"[0, 0]"
14:22:35,0,0,"[0, 0]"
